"PC.position.Mirror" "Official.name.of.position" "ROC ID" "V2" "V3" "V4" "V5" "V6" "V_Digi" "V_Ana" "PC.port" "isOdd" "direct meas. (V)" "DCU meas. (LSB)" "DCU meas. (V)" "DCU* meas. (V)" "Va1 direct meas. (V)" "Va1 DCU meas. (LSB)" "Va1 DCU meas. (V)" "Va1 DCU* meas. (V)" "Vd1 direct meas. (V)" "Vd1 DCU meas. (LSB)" "Vd1 DCU meas. (V)" "Vd1 DCU* meas. (V)" "Va2 direct meas. (V)" "Va2 DCU meas. (LSB)" "Va2 DCU meas. (V)" "Va2 DCU* meas. (V)" "Vd2 direct meas. (V)" "Vd2 DCU meas. (LSB)" "Vd2 DCU meas. (V)" "Vd2 DCU* meas. (V)" "Va_final direct meas. (V)" "Va_final DCU* meas. (V)" "Vd_final direct meas. (V)" "Vd_final DCU* meas. (V)" "Diff_Vd_DCU* means. (V)" "Diff_Va_DCU* means. (V)"
"150" "T3B" "FPix_BpO_D3_BLD4_PNL2_RNG1_ROC0" 1744 174 115 136 140 101 3.06985714285714 2.02892857142857 6 0 "2.55" "2.735" "2.4615" "2.541371681" 2.44 "2.608" "2.3472" 2.423362832 3.41 "3.657" "3.2913" 3.398097345 2.43 "2.6" "2.34" 2.364407186 3.45 "3.688" "3.3192" 3.426902655 2.43 2.364407186 3.45 3.426902655 0.357045512142857 0.335478614571429
"151" "T3B" "FPix_BpO_D3_BLD5_PNL2_RNG2_ROC0" 1824 178 116 141 147 96 2.9908843537415 1.9491156462585 7 1 "2.55" "2.735" "2.4615" "2.541371681" 2.44 "2.608" "2.3472" 2.423362832 3.41 "3.657" "3.2913" 3.398097345 2.43 "2.6" "2.34" 2.364407186 3.45 "3.688" "3.3192" 3.426902655 2.44 2.423362832 3.41 3.398097345 0.407212991258503 0.474247185741496
"152" "T3B" "FPix_BpO_D3_BLD9_PNL2_RNG2_ROC0" 2080 188 124 142 155 92 2.99587096774194 1.976 1 1 "2.55" "2.735" "2.4615" "2.541371681" 2.44 "2.608" "2.3472" 2.423362832 3.41 "3.657" "3.2913" 3.398097345 2.43 "2.6" "2.34" 2.364407186 3.45 "3.688" "3.3192" 3.426902655 2.44 2.423362832 3.41 3.398097345 0.402226377258065 0.447362832
"153" "T3B" "FPix_BpO_D3_BLD5_PNL2_RNG1_ROC0" 1808 180 119 143 147 103 3.02448979591837 1.99952380952381 2 0 "2.55" "2.735" "2.4615" "2.541371681" 2.44 "2.608" "2.3472" 2.423362832 3.41 "3.657" "3.2913" 3.398097345 2.43 "2.6" "2.34" 2.364407186 3.45 "3.688" "3.3192" 3.426902655 2.43 2.364407186 3.45 3.426902655 0.402412859081632 0.364883376476191
"154" "T3B" "FPix_BpO_D3_BLD8_PNL2_RNG2_ROC0" 2016 164 119 139 149 90 2.71865771812081 1.97268456375839 3 1 "2.55" "2.735" "2.4615" "2.541371681" 2.44 "2.608" "2.3472" 2.423362832 3.41 "3.657" "3.2913" 3.398097345 2.43 "2.6" "2.34" 2.364407186 3.45 "3.688" "3.3192" 3.426902655 2.44 2.423362832 3.41 3.398097345 0.679439626879194 0.450678268241611
"155" "T3C" "FPix_BpO_D3_BLD13_PNL2_RNG2_ROC0" 2272 178 121 145 152 93 2.8925 1.96625 1 1 "2.55" "2.747" "2.4723" "2.545354994" 2.41 "2.589" "2.3301" 2.398953069 3.29 "3.547" "3.1923" 3.286630566 2.42 "2.601" "2.3409" 2.364407186 3.35 "3.612" "3.2508" 3.346859206 2.41 2.398953069 3.29 3.286630566 0.394130566 0.432703069
"156" "T3C" "FPix_BpO_D3_BLD11_PNL2_RNG2_ROC0" 2208 174 116 143 146 95 2.94369863013699 1.96246575342466 5 1 "2.55" "2.747" "2.4723" "2.545354994" 2.41 "2.589" "2.3301" 2.398953069 3.29 "3.547" "3.1923" 3.286630566 2.42 "2.601" "2.3409" 2.364407186 3.35 "3.612" "3.2508" 3.346859206 2.41 2.398953069 3.29 3.286630566 0.342931935863013 0.436487315575342
"157" "T3C" "FPix_BpO_D3_BLD12_PNL2_RNG2_ROC0" 2240 184 124 149 158 94 2.87645569620253 1.93848101265823 3 1 "2.55" "2.747" "2.4723" "2.545354994" 2.41 "2.589" "2.3301" 2.398953069 3.29 "3.547" "3.1923" 3.286630566 2.42 "2.601" "2.3409" 2.364407186 3.35 "3.612" "3.2508" 3.346859206 2.41 2.398953069 3.29 3.286630566 0.410174869797468 0.460472056341772
"158" "T3C" "FPix_BpO_D3_BLD8_PNL2_RNG1_ROC0" 2000 168 110 133 140 88 2.964 1.94071428571429 2 0 "2.55" "2.747" "2.4723" "2.545354994" 2.41 "2.589" "2.3301" 2.398953069 3.29 "3.547" "3.1923" 3.286630566 2.42 "2.601" "2.3409" 2.364407186 3.35 "3.612" "3.2508" 3.346859206 2.42 2.364407186 3.35 3.346859206 0.382859206 0.423692900285714
"159" "T3C" "FPix_BpO_D3_BLD10_PNL2_RNG2_ROC0" 2144 170 114 138 144 99 2.91597222222222 1.95541666666667 7 1 "2.55" "2.747" "2.4723" "2.545354994" 2.41 "2.589" "2.3301" 2.398953069 3.29 "3.547" "3.1923" 3.286630566 2.42 "2.601" "2.3409" 2.364407186 3.35 "3.612" "3.2508" 3.346859206 2.41 2.398953069 3.29 3.286630566 0.370658343777778 0.443536402333333
"160" "T3C" "FPix_BpO_D3_BLD6_PNL2_RNG1_ROC0" 1872 184 123 149 152 101 2.99 1.99875 6 0 "2.55" "2.747" "2.4723" "2.545354994" 2.41 "2.589" "2.3301" 2.398953069 3.29 "3.547" "3.1923" 3.286630566 2.42 "2.601" "2.3409" 2.364407186 3.35 "3.612" "3.2508" 3.346859206 2.42 2.364407186 3.35 3.346859206 0.356859206 0.365657186
"161" "T3C" "FPix_BpO_D3_BLD7_PNL2_RNG1_ROC0" 1936 174 119 136 144 105 2.98458333333333 2.04118055555556 4 0 "2.55" "2.747" "2.4723" "2.545354994" 2.41 "2.589" "2.3301" 2.398953069 3.29 "3.547" "3.1923" 3.286630566 2.42 "2.601" "2.3409" 2.364407186 3.35 "3.612" "3.2508" 3.346859206 2.42 2.364407186 3.35 3.346859206 0.362275872666666 0.323226630444445
"162" "T3D" "FPix_BpO_D3_BLD11_PNL2_RNG1_ROC0" 2192 174 117 141 146 93 2.94369863013699 1.97938356164384 2 0 "2.55" "2.72" "2.448" "2.539692805" 2.4 "2.556" "2.3004" 2.386564268 3.37 "3.595" "3.2355" 3.356689572 2.43 "2.589" "2.3301" 2.364407186 3.39 "3.641" "3.2769" 3.399640259 2.43 2.364407186 3.39 3.399640259 0.455941628863013 0.385023624356164
"163" "T3D" "FPix_BpO_D3_BLD14_PNL2_RNG2_ROC0" 2304 182 118 144 148 101 3.03743243243243 1.96932432432432 7 1 "2.55" "2.72" "2.448" "2.539692805" 2.4 "2.556" "2.3004" 2.386564268 3.37 "3.595" "3.2355" 3.356689572 2.43 "2.589" "2.3301" 2.364407186 3.39 "3.641" "3.2769" 3.399640259 2.4 2.386564268 3.37 3.356689572 0.319257139567568 0.417239943675675
"164" "T3D" "FPix_BpO_D3_BLD15_PNL2_RNG2_ROC0" 2336 174 114 141 144 97 2.98458333333333 1.95541666666667 5 1 "2.55" "2.72" "2.448" "2.539692805" 2.4 "2.556" "2.3004" 2.386564268 3.37 "3.595" "3.2355" 3.356689572 2.43 "2.589" "2.3301" 2.364407186 3.39 "3.641" "3.2769" 3.399640259 2.4 2.386564268 3.37 3.356689572 0.372106238666666 0.431147601333333
"165" "T3D" "FPix_BpO_D3_BLD10_PNL2_RNG1_ROC0" 2128 178 121 141 148 94 2.97067567567568 2.01939189189189 4 0 "2.55" "2.72" "2.448" "2.539692805" 2.4 "2.556" "2.3004" 2.386564268 3.37 "3.595" "3.2355" 3.356689572 2.43 "2.589" "2.3301" 2.364407186 3.39 "3.641" "3.2769" 3.399640259 2.43 2.364407186 3.39 3.399640259 0.428964583324324 0.345015294108108
"166" "T3D" "FPix_BpO_D3_BLD9_PNL2_RNG1_ROC0" 2064 168 113 134 139 97 2.98532374100719 2.00798561151079 6 0 "2.55" "2.72" "2.448" "2.539692805" 2.4 "2.556" "2.3004" 2.386564268 3.37 "3.595" "3.2355" 3.356689572 2.43 "2.589" "2.3301" 2.364407186 3.39 "3.641" "3.2769" 3.399640259 2.43 2.364407186 3.39 3.399640259 0.414316517992805 0.356421574489209
"167" "T3D" "FPix_BpO_D3_BLD16_PNL2_RNG2_ROC0" 2368 166 111 135 140 94 2.92871428571429 1.95835714285714 3 1 "2.55" "2.72" "2.448" "2.539692805" 2.4 "2.556" "2.3004" 2.386564268 3.37 "3.595" "3.2355" 3.356689572 2.43 "2.589" "2.3301" 2.364407186 3.39 "3.641" "3.2769" 3.399640259 2.4 2.386564268 3.37 3.356689572 0.427975286285714 0.428207125142857
"168" "T3D" "FPix_BpO_D3_BLD17_PNL2_RNG2_ROC0" 2400 180 116 139 149 93 2.98389261744966 1.92295302013423 1 1 "2.55" "2.72" "2.448" "2.539692805" 2.4 "2.556" "2.3004" 2.386564268 3.37 "3.595" "3.2355" 3.356689572 2.43 "2.589" "2.3301" 2.364407186 3.39 "3.641" "3.2769" 3.399640259 2.4 2.386564268 3.37 3.356689572 0.372796954550335 0.463611247865771
